FIGURE,SETTING,INDICATOR,GROUP,SUBGROUP,TIME,START_TIME,END_TIME,VALUE,MEASURE
3,IP,All Drugs and co-occurring disorders,Age,55+ Years,31,07/01/2022,07/31/2022,9.496164213145345,Percent
3,IP,All Opioids and co-occurring disorders,Age,55+ Years,31,07/01/2022,07/31/2022,19.162995594713657,Percent
3,IP,Stimulants and co-occurring disorders,Age,55+ Years,31,07/01/2022,07/31/2022,26.794258373205743,Percent
3,IP,Cannabis and co-occurring disorders,Age,55+ Years,31,07/01/2022,07/31/2022,28.735632183908045,Percent
3,IP,Benzodiazepine and co-occurring disorders,Age,55+ Years,31,07/01/2022,07/31/2022,42.62295081967213,Percent
3,IP,All Drugs and co-occurring disorders,Age,55+ Years,32,08/01/2022,08/31/2022,9.791921664626683,Percent
3,IP,All Opioids and co-occurring disorders,Age,55+ Years,32,08/01/2022,08/31/2022,21.19815668202765,Percent
3,IP,Stimulants and co-occurring disorders,Age,55+ Years,32,08/01/2022,08/31/2022,25.44642857142857,Percent
3,IP,Cannabis and co-occurring disorders,Age,55+ Years,32,08/01/2022,08/31/2022,22.727272727272727,Percent
3,IP,Benzodiazepine and co-occurring disorders,Age,55+ Years,32,08/01/2022,08/31/2022,51.724137931034484,Percent
3,IP,All Drugs and co-occurring disorders,Age,55+ Years,33,09/01/2022,09/30/2022,9.457728437233134,Percent
3,IP,All Opioids and co-occurring disorders,Age,55+ Years,33,09/01/2022,09/30/2022,16.628175519630485,Percent
3,IP,Stimulants and co-occurring disorders,Age,55+ Years,33,09/01/2022,09/30/2022,24.22680412371134,Percent
3,IP,Cannabis and co-occurring disorders,Age,55+ Years,33,09/01/2022,09/30/2022,31.76470588235294,Percent
3,IP,Benzodiazepine and co-occurring disorders,Age,55+ Years,33,09/01/2022,09/30/2022,41.77215189873418,Percent
3,IP,All Drugs and co-occurring disorders,Age,55+ Years,34,10/01/2022,10/31/2022,9.854158454867955,Percent
3,IP,All Opioids and co-occurring disorders,Age,55+ Years,34,10/01/2022,10/31/2022,17.45689655172414,Percent
3,IP,Stimulants and co-occurring disorders,Age,55+ Years,34,10/01/2022,10/31/2022,30.93220338983051,Percent
3,IP,Cannabis and co-occurring disorders,Age,55+ Years,34,10/01/2022,10/31/2022,26.36363636363636,Percent
3,IP,Benzodiazepine and co-occurring disorders,Age,55+ Years,34,10/01/2022,10/31/2022,36.11111111111111,Percent
3,IP,All Drugs and co-occurring disorders,Age,55+ Years,35,11/01/2022,11/30/2022,10.451395392395579,Percent
3,IP,All Opioids and co-occurring disorders,Age,55+ Years,35,11/01/2022,11/30/2022,21.45748987854251,Percent
3,IP,Stimulants and co-occurring disorders,Age,55+ Years,35,11/01/2022,11/30/2022,30.252100840336134,Percent
3,IP,Cannabis and co-occurring disorders,Age,55+ Years,35,11/01/2022,11/30/2022,29.09090909090909,Percent
3,IP,Benzodiazepine and co-occurring disorders,Age,55+ Years,35,11/01/2022,11/30/2022,40.963855421686745,Percent
3,IP,All Drugs and co-occurring disorders,Age,55+ Years,36,12/01/2022,12/31/2022,8.664192949907235,Percent
3,IP,All Opioids and co-occurring disorders,Age,55+ Years,36,12/01/2022,12/31/2022,13.948497854077251,Percent
3,IP,Stimulants and co-occurring disorders,Age,55+ Years,36,12/01/2022,12/31/2022,23.30508474576271,Percent
3,IP,Cannabis and co-occurring disorders,Age,55+ Years,36,12/01/2022,12/31/2022,28.235294117647058,Percent
3,IP,Benzodiazepine and co-occurring disorders,Age,55+ Years,36,12/01/2022,12/31/2022,32.35294117647059,Percent
3,IP,All Drugs and co-occurring disorders,Age,55+ Years,37,01/01/2023,01/31/2023,9.419850414392561,Percent
3,IP,All Opioids and co-occurring disorders,Age,55+ Years,37,01/01/2023,01/31/2023,15.990453460620524,Percent
3,IP,Stimulants and co-occurring disorders,Age,55+ Years,37,01/01/2023,01/31/2023,18.26086956521739,Percent
3,IP,Cannabis and co-occurring disorders,Age,55+ Years,37,01/01/2023,01/31/2023,23.711340206185564,Percent
3,IP,Benzodiazepine and co-occurring disorders,Age,55+ Years,37,01/01/2023,01/31/2023,21.21212121212121,Percent
3,IP,All Drugs and co-occurring disorders,Age,55+ Years,38,02/01/2023,02/28/2023,10.862899693385895,Percent
3,IP,All Opioids and co-occurring disorders,Age,55+ Years,38,02/01/2023,02/28/2023,19.761904761904763,Percent
3,IP,Stimulants and co-occurring disorders,Age,55+ Years,38,02/01/2023,02/28/2023,29.361702127659573,Percent
3,IP,Cannabis and co-occurring disorders,Age,55+ Years,38,02/01/2023,02/28/2023,26.923076923076923,Percent
3,IP,Benzodiazepine and co-occurring disorders,Age,55+ Years,38,02/01/2023,02/28/2023,61.40350877192983,Percent
3,IP,All Drugs and co-occurring disorders,Age,55+ Years,39,03/01/2023,03/31/2023,9.219446058493125,Percent
3,IP,All Opioids and co-occurring disorders,Age,55+ Years,39,03/01/2023,03/31/2023,18,Percent
3,IP,Stimulants and co-occurring disorders,Age,55+ Years,39,03/01/2023,03/31/2023,26.5625,Percent
3,IP,Cannabis and co-occurring disorders,Age,55+ Years,39,03/01/2023,03/31/2023,29.347826086956523,Percent
3,IP,Benzodiazepine and co-occurring disorders,Age,55+ Years,39,03/01/2023,03/31/2023,59.42028985507246,Percent
3,IP,All Drugs and co-occurring disorders,Age,55+ Years,40,04/01/2023,04/30/2023,9.103230178450419,Percent
3,IP,All Opioids and co-occurring disorders,Age,55+ Years,40,04/01/2023,04/30/2023,20.207253886010363,Percent
3,IP,Stimulants and co-occurring disorders,Age,55+ Years,40,04/01/2023,04/30/2023,29.953917050691242,Percent
3,IP,Cannabis and co-occurring disorders,Age,55+ Years,40,04/01/2023,04/30/2023,31.428571428571427,Percent
3,IP,Benzodiazepine and co-occurring disorders,Age,55+ Years,40,04/01/2023,04/30/2023,39.682539682539684,Percent
3,IP,All Drugs and co-occurring disorders,Age,55+ Years,41,05/01/2023,05/27/2023,9.645554909936084,Percent
3,IP,All Opioids and co-occurring disorders,Age,55+ Years,41,05/01/2023,05/27/2023,22.04724409448819,Percent
3,IP,Stimulants and co-occurring disorders,Age,55+ Years,41,05/01/2023,05/27/2023,25.333333333333336,Percent
3,IP,All Drugs and co-occurring disorders,Sex,Female,1,01/01/2020,01/31/2020,15.482128013300084,Percent
3,IP,All Opioids and co-occurring disorders,Sex,Female,1,01/01/2020,01/31/2020,26.929674099485418,Percent
3,IP,Stimulants and co-occurring disorders,Sex,Female,1,01/01/2020,01/31/2020,38.26086956521739,Percent
3,IP,Cannabis and co-occurring disorders,Sex,Female,1,01/01/2020,01/31/2020,33.993399339933994,Percent
3,IP,Benzodiazepine and co-occurring disorders,Sex,Female,1,01/01/2020,01/31/2020,39.56043956043956,Percent
3,IP,All Drugs and co-occurring disorders,Sex,Female,2,02/01/2020,02/29/2020,16.097875080489377,Percent
3,IP,All Opioids and co-occurring disorders,Sex,Female,2,02/01/2020,02/29/2020,26.825396825396826,Percent
3,IP,Stimulants and co-occurring disorders,Sex,Female,2,02/01/2020,02/29/2020,46.61016949152542,Percent
3,IP,Cannabis and co-occurring disorders,Sex,Female,2,02/01/2020,02/29/2020,33.214285714285715,Percent
3,IP,Benzodiazepine and co-occurring disorders,Sex,Female,2,02/01/2020,02/29/2020,50.505050505050505,Percent
3,IP,All Drugs and co-occurring disorders,Sex,Female,3,03/01/2020,03/31/2020,15.430562468889994,Percent
3,IP,All Opioids and co-occurring disorders,Sex,Female,3,03/01/2020,03/31/2020,24.11214953271028,Percent
3,IP,Stimulants and co-occurring disorders,Sex,Female,3,03/01/2020,03/31/2020,34.78260869565217,Percent
3,IP,Cannabis and co-occurring disorders,Sex,Female,3,03/01/2020,03/31/2020,33.94833948339483,Percent
3,IP,Benzodiazepine and co-occurring disorders,Sex,Female,3,03/01/2020,03/31/2020,43.02325581395349,Percent
3,IP,All Drugs and co-occurring disorders,Sex,Female,4,04/01/2020,04/30/2020,14.270424545130217,Percent
3,IP,All Opioids and co-occurring disorders,Sex,Female,4,04/01/2020,04/30/2020,23.295454545454543,Percent
3,IP,Stimulants and co-occurring disorders,Sex,Female,4,04/01/2020,04/30/2020,38.20224719101123,Percent
3,IP,Cannabis and co-occurring disorders,Sex,Female,4,04/01/2020,04/30/2020,34.32835820895522,Percent
3,IP,Benzodiazepine and co-occurring disorders,Sex,Female,4,04/01/2020,04/30/2020,40.74074074074074,Percent
3,IP,All Drugs and co-occurring disorders,Sex,Female,5,05/01/2020,05/31/2020,14.751426242868787,Percent
3,IP,All Opioids and co-occurring disorders,Sex,Female,5,05/01/2020,05/31/2020,26.293995859213247,Percent
3,IP,Stimulants and co-occurring disorders,Sex,Female,5,05/01/2020,05/31/2020,39.51219512195122,Percent
3,IP,Cannabis and co-occurring disorders,Sex,Female,5,05/01/2020,05/31/2020,32.72727272727273,Percent
3,IP,Benzodiazepine and co-occurring disorders,Sex,Female,5,05/01/2020,05/31/2020,41.935483870967744,Percent
3,IP,All Drugs and co-occurring disorders,Sex,Female,6,06/01/2020,06/30/2020,15.098087906630244,Percent
3,IP,All Opioids and co-occurring disorders,Sex,Female,6,06/01/2020,06/30/2020,25.595238095238095,Percent
3,IP,Stimulants and co-occurring disorders,Sex,Female,6,06/01/2020,06/30/2020,36.79245283018868,Percent
3,IP,Cannabis and co-occurring disorders,Sex,Female,6,06/01/2020,06/30/2020,40,Percent
3,IP,Benzodiazepine and co-occurring disorders,Sex,Female,6,06/01/2020,06/30/2020,54.21686746987952,Percent
3,IP,All Drugs and co-occurring disorders,Sex,Female,7,07/01/2020,07/31/2020,16.108986615678777,Percent
3,IP,All Opioids and co-occurring disorders,Sex,Female,7,07/01/2020,07/31/2020,25.886524822695034,Percent
3,IP,Stimulants and co-occurring disorders,Sex,Female,7,07/01/2020,07/31/2020,38.23529411764706,Percent
3,IP,Cannabis and co-occurring disorders,Sex,Female,7,07/01/2020,07/31/2020,36.200716845878134,Percent
3,IP,Benzodiazepine and co-occurring disorders,Sex,Female,7,07/01/2020,07/31/2020,48.484848484848484,Percent
3,IP,All Drugs and co-occurring disorders,Sex,Female,8,08/01/2020,08/31/2020,15.496938294865755,Percent
3,IP,All Opioids and co-occurring disorders,Sex,Female,8,08/01/2020,08/31/2020,25.14177693761815,Percent
3,IP,Stimulants and co-occurring disorders,Sex,Female,8,08/01/2020,08/31/2020,37.06896551724138,Percent
3,IP,Cannabis and co-occurring disorders,Sex,Female,8,08/01/2020,08/31/2020,32.20338983050847,Percent
3,IP,Benzodiazepine and co-occurring disorders,Sex,Female,8,08/01/2020,08/31/2020,40.816326530612244,Percent
3,IP,All Drugs and co-occurring disorders,Sex,Female,9,09/01/2020,09/30/2020,15.888072089162911,Percent
3,IP,All Opioids and co-occurring disorders,Sex,Female,9,09/01/2020,09/30/2020,27.39463601532567,Percent
3,IP,Stimulants and co-occurring disorders,Sex,Female,9,09/01/2020,09/30/2020,40.723981900452486,Percent
3,IP,Cannabis and co-occurring disorders,Sex,Female,9,09/01/2020,09/30/2020,36.015325670498086,Percent
3,IP,Benzodiazepine and co-occurring disorders,Sex,Female,9,09/01/2020,09/30/2020,55.88235294117647,Percent
3,IP,All Drugs and co-occurring disorders,Sex,Female,10,10/01/2020,10/31/2020,14.913510986442263,Percent
3,IP,All Opioids and co-occurring disorders,Sex,Female,10,10/01/2020,10/31/2020,24.866785079928952,Percent
3,IP,Stimulants and co-occurring disorders,Sex,Female,10,10/01/2020,10/31/2020,35.960591133004925,Percent
3,IP,Cannabis and co-occurring disorders,Sex,Female,10,10/01/2020,10/31/2020,35.333333333333336,Percent
3,IP,Benzodiazepine and co-occurring disorders,Sex,Female,10,10/01/2020,10/31/2020,45.45454545454545,Percent
3,IP,All Drugs and co-occurring disorders,Sex,Female,11,11/01/2020,11/30/2020,15.059799853551379,Percent
3,IP,All Opioids and co-occurring disorders,Sex,Female,11,11/01/2020,11/30/2020,25.465838509316768,Percent
3,IP,Stimulants and co-occurring disorders,Sex,Female,11,11/01/2020,11/30/2020,38.23529411764706,Percent
3,IP,Cannabis and co-occurring disorders,Sex,Female,11,11/01/2020,11/30/2020,33.45070422535211,Percent
3,IP,Benzodiazepine and co-occurring disorders,Sex,Female,11,11/01/2020,11/30/2020,50,Percent
3,IP,All Drugs and co-occurring disorders,Sex,Female,12,12/01/2020,12/31/2020,14.854811615070796,Percent
3,IP,All Opioids and co-occurring disorders,Sex,Female,12,12/01/2020,12/31/2020,27.079303675048354,Percent
3,IP,Stimulants and co-occurring disorders,Sex,Female,12,12/01/2020,12/31/2020,33.17972350230415,Percent
3,IP,Cannabis and co-occurring disorders,Sex,Female,12,12/01/2020,12/31/2020,32.5,Percent
3,IP,Benzodiazepine and co-occurring disorders,Sex,Female,12,12/01/2020,12/31/2020,50.54945054945055,Percent
3,IP,All Drugs and co-occurring disorders,Sex,Female,13,01/01/2021,01/31/2021,15.498154981549817,Percent
3,IP,All Opioids and co-occurring disorders,Sex,Female,13,01/01/2021,01/31/2021,26.513569937369518,Percent
3,IP,Stimulants and co-occurring disorders,Sex,Female,13,01/01/2021,01/31/2021,42.152466367713004,Percent
3,IP,Cannabis and co-occurring disorders,Sex,Female,13,01/01/2021,01/31/2021,38.92617449664429,Percent
3,IP,Benzodiazepine and co-occurring disorders,Sex,Female,13,01/01/2021,01/31/2021,41.23711340206185,Percent
3,IP,All Drugs and co-occurring disorders,Sex,Female,14,02/01/2021,02/28/2021,14.208971259736773,Percent
3,IP,All Opioids and co-occurring disorders,Sex,Female,14,02/01/2021,02/28/2021,25.060827250608277,Percent
3,IP,Stimulants and co-occurring disorders,Sex,Female,14,02/01/2021,02/28/2021,32.323232323232325,Percent
3,IP,Cannabis and co-occurring disorders,Sex,Female,14,02/01/2021,02/28/2021,27.881040892193308,Percent
3,IP,Benzodiazepine and co-occurring disorders,Sex,Female,14,02/01/2021,02/28/2021,40.78947368421053,Percent
3,IP,All Drugs and co-occurring disorders,Sex,Female,15,03/01/2021,03/31/2021,15.517241379310345,Percent
3,IP,All Opioids and co-occurring disorders,Sex,Female,15,03/01/2021,03/31/2021,28.31215970961887,Percent
3,IP,Stimulants and co-occurring disorders,Sex,Female,15,03/01/2021,03/31/2021,39.32038834951456,Percent
3,IP,Cannabis and co-occurring disorders,Sex,Female,15,03/01/2021,03/31/2021,32.5503355704698,Percent
3,IP,Benzodiazepine and co-occurring disorders,Sex,Female,15,03/01/2021,03/31/2021,48.97959183673469,Percent
3,IP,All Drugs and co-occurring disorders,Sex,Female,16,04/01/2021,04/30/2021,15.433255269320842,Percent
3,IP,All Opioids and co-occurring disorders,Sex,Female,16,04/01/2021,04/30/2021,27.180527383367142,Percent
3,IP,Stimulants and co-occurring disorders,Sex,Female,16,04/01/2021,04/30/2021,39.90147783251231,Percent
3,IP,Cannabis and co-occurring disorders,Sex,Female,16,04/01/2021,04/30/2021,35.76642335766424,Percent
3,IP,Benzodiazepine and co-occurring disorders,Sex,Female,16,04/01/2021,04/30/2021,43.42105263157895,Percent
3,IP,All Drugs and co-occurring disorders,Sex,Female,17,05/01/2021,05/31/2021,15.026954177897576,Percent
3,IP,All Opioids and co-occurring disorders,Sex,Female,17,05/01/2021,05/31/2021,29.150579150579148,Percent
3,IP,Stimulants and co-occurring disorders,Sex,Female,17,05/01/2021,05/31/2021,42.45283018867924,Percent
3,IP,Cannabis and co-occurring disorders,Sex,Female,17,05/01/2021,05/31/2021,32.098765432098766,Percent
3,IP,Benzodiazepine and co-occurring disorders,Sex,Female,17,05/01/2021,05/31/2021,46.42857142857143,Percent
3,IP,All Drugs and co-occurring disorders,Sex,Female,18,06/01/2021,06/30/2021,15.400134498991259,Percent
3,IP,All Opioids and co-occurring disorders,Sex,Female,18,06/01/2021,06/30/2021,27.5390625,Percent
3,IP,Stimulants and co-occurring disorders,Sex,Female,18,06/01/2021,06/30/2021,34.54545454545455,Percent
3,IP,Cannabis and co-occurring disorders,Sex,Female,18,06/01/2021,06/30/2021,32.926829268292686,Percent
3,IP,Benzodiazepine and co-occurring disorders,Sex,Female,18,06/01/2021,06/30/2021,42.5531914893617,Percent
3,IP,All Drugs and co-occurring disorders,Sex,Female,19,07/01/2021,07/31/2021,14.513920584208122,Percent
3,IP,All Opioids and co-occurring disorders,Sex,Female,19,07/01/2021,07/31/2021,23.449612403100776,Percent
3,IP,Stimulants and co-occurring disorders,Sex,Female,19,07/01/2021,07/31/2021,39.19597989949749,Percent
3,IP,Cannabis and co-occurring disorders,Sex,Female,19,07/01/2021,07/31/2021,30.612244897959183,Percent
3,IP,Benzodiazepine and co-occurring disorders,Sex,Female,19,07/01/2021,07/31/2021,43.037974683544306,Percent
3,IP,All Drugs and co-occurring disorders,Sex,Female,20,08/01/2021,08/31/2021,15.677465121778198,Percent
3,IP,All Opioids and co-occurring disorders,Sex,Female,20,08/01/2021,08/31/2021,30.81896551724138,Percent
3,IP,Stimulants and co-occurring disorders,Sex,Female,20,08/01/2021,08/31/2021,36.36363636363637,Percent
3,IP,Cannabis and co-occurring disorders,Sex,Female,20,08/01/2021,08/31/2021,27.755102040816325,Percent
3,IP,Benzodiazepine and co-occurring disorders,Sex,Female,20,08/01/2021,08/31/2021,41.66666666666667,Percent
3,IP,All Drugs and co-occurring disorders,Sex,Female,21,09/01/2021,09/30/2021,15.427639244931251,Percent
3,IP,All Opioids and co-occurring disorders,Sex,Female,21,09/01/2021,09/30/2021,28.893442622950822,Percent
3,IP,Stimulants and co-occurring disorders,Sex,Female,21,09/01/2021,09/30/2021,34.38914027149321,Percent
3,IP,Cannabis and co-occurring disorders,Sex,Female,21,09/01/2021,09/30/2021,36.986301369863014,Percent
3,IP,Benzodiazepine and co-occurring disorders,Sex,Female,21,09/01/2021,09/30/2021,58.333333333333336,Percent
3,IP,All Drugs and co-occurring disorders,Sex,Female,22,10/01/2021,10/31/2021,15.075258701787394,Percent
3,IP,All Opioids and co-occurring disorders,Sex,Female,22,10/01/2021,10/31/2021,25,Percent
3,IP,Stimulants and co-occurring disorders,Sex,Female,22,10/01/2021,10/31/2021,39.80582524271845,Percent
3,IP,Cannabis and co-occurring disorders,Sex,Female,22,10/01/2021,10/31/2021,36.330935251798564,Percent
3,IP,Benzodiazepine and co-occurring disorders,Sex,Female,22,10/01/2021,10/31/2021,35.8974358974359,Percent
3,IP,All Drugs and co-occurring disorders,Sex,Female,23,11/01/2021,11/30/2021,14.962351226621326,Percent
3,IP,All Opioids and co-occurring disorders,Sex,Female,23,11/01/2021,11/30/2021,26.869158878504674,Percent
3,IP,Stimulants and co-occurring disorders,Sex,Female,23,11/01/2021,11/30/2021,39.26701570680628,Percent
3,IP,Cannabis and co-occurring disorders,Sex,Female,23,11/01/2021,11/30/2021,31.521739130434785,Percent
3,IP,Benzodiazepine and co-occurring disorders,Sex,Female,23,11/01/2021,11/30/2021,41.53846153846154,Percent
3,IP,All Drugs and co-occurring disorders,Sex,Female,24,12/01/2021,12/31/2021,14.135454079014877,Percent
3,IP,All Opioids and co-occurring disorders,Sex,Female,24,12/01/2021,12/31/2021,23.515981735159816,Percent
3,IP,Stimulants and co-occurring disorders,Sex,Female,24,12/01/2021,12/31/2021,35.22727272727273,Percent
3,IP,Cannabis and co-occurring disorders,Sex,Female,24,12/01/2021,12/31/2021,28.879310344827587,Percent
3,IP,Benzodiazepine and co-occurring disorders,Sex,Female,24,12/01/2021,12/31/2021,42.10526315789473,Percent
3,IP,All Drugs and co-occurring disorders,Sex,Female,25,01/01/2022,01/31/2022,15.439429928741092,Percent
3,IP,All Opioids and co-occurring disorders,Sex,Female,25,01/01/2022,01/31/2022,26.303854875283445,Percent
3,IP,Stimulants and co-occurring disorders,Sex,Female,25,01/01/2022,01/31/2022,37.704918032786885,Percent
3,IP,Cannabis and co-occurring disorders,Sex,Female,25,01/01/2022,01/31/2022,37.84860557768924,Percent
3,IP,Benzodiazepine and co-occurring disorders,Sex,Female,25,01/01/2022,01/31/2022,42.35294117647059,Percent
